file_path,file_size,file_md5,is_symlink,file_size_h,folder
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220655_HDR (1).jpg,1168528.0,371f7963cee132b4fe08df5fefcc3c33,False,1.11 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220655_HDR.jpg,1168528.0,371f7963cee132b4fe08df5fefcc3c33,False,1.11 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220711_HDR (1).jpg,1163859.0,1e7fcf89c3dd2808951bcd3ad6d5a0ff,False,1.11 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220711_HDR.jpg,1163859.0,1e7fcf89c3dd2808951bcd3ad6d5a0ff,False,1.11 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220605_HDR (1).jpg,1157876.0,f03b8322a6c26b69e902c2bbe71e04a5,False,1.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220605_HDR.jpg,1157876.0,f03b8322a6c26b69e902c2bbe71e04a5,False,1.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_160112867_HDR.jpg,1157674.0,a59d1b59d5c60fc639c08a837b00bbbf,False,1.1 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/IMG_20170914_160112867_HDR.jpg,1157674.0,a59d1b59d5c60fc639c08a837b00bbbf,False,1.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220030_HDR.jpg,1155993.0,a410d0b3d06ab1785c1780837d03e1fb,False,1.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220030_HDR (1).jpg,1155993.0,a410d0b3d06ab1785c1780837d03e1fb,False,1.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220941_HDR.jpg,1153192.0,d985141d6e152311db60c87bb54a199b,False,1.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220941_HDR (1).jpg,1153192.0,d985141d6e152311db60c87bb54a199b,False,1.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221817_HDR (1).jpg,1151108.0,fa51526d546ac72190d958f8129affd8,False,1.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221817_HDR.jpg,1151108.0,fa51526d546ac72190d958f8129affd8,False,1.1 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220513_HDR (1).jpg,1118050.0,560a0af74efc9d2be58bec122a05a9bc,False,1.07 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220513_HDR.jpg,1118050.0,560a0af74efc9d2be58bec122a05a9bc,False,1.07 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220637_HDR (1).jpg,1117277.0,9ad42a389e99e80eae36647bc9a52833,False,1.07 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220637_HDR.jpg,1117277.0,9ad42a389e99e80eae36647bc9a52833,False,1.07 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220416_HDR (1).jpg,1111355.0,4920c3ae23a43fee551155accdd1521a,False,1.06 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_220416_HDR.jpg,1111355.0,4920c3ae23a43fee551155accdd1521a,False,1.06 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221832_HDR.jpg,1102696.0,7be70b8e82f4aa790d2e905d8ca268b9,False,1.05 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221832_HDR (1).jpg,1102696.0,7be70b8e82f4aa790d2e905d8ca268b9,False,1.05 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-12 Three Phase Uncontrolled
Rectifier (1).pdf",1096394.0,0a4267631bd900b9d14cf87e108c982b,False,1.05 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-12 Three Phase Uncontrolled
Rectifier.pdf",1096394.0,0a4267631bd900b9d14cf87e108c982b,False,1.05 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-12 Three Phase Uncontrolled
Rectifier (1).pdf",1096394.0,0a4267631bd900b9d14cf87e108c982b,False,1.05 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-12 Three Phase Uncontrolled
Rectifier.pdf",1096394.0,0a4267631bd900b9d14cf87e108c982b,False,1.05 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215339_HDR.jpg,1068597.0,550deb514cd315f4796c549dc04175e6,False,1.02 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_215339_HDR (1).jpg,1068597.0,550deb514cd315f4796c549dc04175e6,False,1.02 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/Google Photos/2017/IMG_20170914_153704999_HDR.jpg,1060901.0,1c711d2ce6087d87dfb726bddbcabd1a,False,1.01 MB,/Users/arunpatro/My Drive/Google Photos/2017
/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos/IMG_20170914_153704999_HDR.jpg,1060901.0,1c711d2ce6087d87dfb726bddbcabd1a,False,1.01 MB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Instru Lab Expts/expt_6_photos
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Readings + Graphs + Docs/5 PWM Non-PWM Inverter/2013-09-16 14.23.44 (1).jpg,1043980.0,b34251300cc0d2196b09bfb84055f6b7,False,1019.51 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Readings + Graphs + Docs/5 PWM Non-PWM Inverter
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Readings + Graphs + Docs/5 PWM Non-PWM Inverter/2013-09-16 14.23.44.jpg,1043980.0,b34251300cc0d2196b09bfb84055f6b7,False,1019.51 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Readings + Graphs + Docs/5 PWM Non-PWM Inverter
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/5 PWM Non-PWM Inverter/2013-09-16 14.23.44.jpg,1043980.0,b34251300cc0d2196b09bfb84055f6b7,False,1019.51 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/5 PWM Non-PWM Inverter
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/5 PWM Non-PWM Inverter/2013-09-16 14.23.44 (1).jpg,1043980.0,b34251300cc0d2196b09bfb84055f6b7,False,1019.51 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/5 PWM Non-PWM Inverter
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/4 DC Choppers/2013-09-08 19.38.04 (1).jpg,1036699.0,a775dda40c4c8c9410badc2516aa3aff,False,1012.4 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/4 DC Choppers
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/4 DC Choppers/2013-09-08 19.38.04.jpg,1036699.0,a775dda40c4c8c9410badc2516aa3aff,False,1012.4 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/4 DC Choppers
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_214038.jpg,1021952.0,c05293469ee52196dfb30d55760ec5af,False,998.0 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_214038 (1).jpg,1021952.0,c05293469ee52196dfb30d55760ec5af,False,998.0 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/three phase (1).pdf,1008594.0,07e797be52cce366fcfc645549846c1f,False,984.96 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/three phase.pdf,1008594.0,07e797be52cce366fcfc645549846c1f,False,984.96 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/4 DC Choppers/2013-09-08 19.38.32 (1).jpg,1003796.0,377ceb3e6f9ddee78ad2309d25e66d5d,False,980.27 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/4 DC Choppers
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/4 DC Choppers/2013-09-08 19.38.32.jpg,1003796.0,377ceb3e6f9ddee78ad2309d25e66d5d,False,980.27 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/4 DC Choppers
/Users/arunpatro/My Drive/Certificates/arun-2-no-bg.png,976134.0,08e2fb53d30a579ede7d391ae911b776,False,953.26 KB,/Users/arunpatro/My Drive/Certificates
/Users/arunpatro/My Drive/Personal Photos/arun-2-no-bg.png,976134.0,08e2fb53d30a579ede7d391ae911b776,False,953.26 KB,/Users/arunpatro/My Drive/Personal Photos
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221320_HDR.jpg,964526.0,c0fc6ae1d9059935c29e9cffa3863cbe,False,941.92 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems/IMG_20150903_221320_HDR (1).jpg,964526.0,c0fc6ae1d9059935c29e9cffa3863cbe,False,941.92 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Vinit Chugh Pre Midsems
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-9 Single Phase Uncontrolled
Rectifier.pdf",900913.0,d8864771091c71506cf64feedee83f66,False,879.8 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-9 Single Phase Uncontrolled
Rectifier.pdf",900913.0,d8864771091c71506cf64feedee83f66,False,879.8 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-2 Constructional Features,
Operating Principle,
Characteristics and
Specification of Power
Semiconductor Diode.pdf",862349.0,46f5beecd5dc0a05f96cb53fcb5564cb,False,842.14 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-2 Constructional Features,
Operating Principle,
Characteristics and
Specification of Power
Semiconductor Diode.pdf",862349.0,46f5beecd5dc0a05f96cb53fcb5564cb,False,842.14 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (1).png,856375.0,b4ec927f707ac88cbcc89936e31bf9cf,False,836.3 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (1).png,856375.0,b4ec927f707ac88cbcc89936e31bf9cf,False,836.3 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Tuts/T6 nd solutions.pdf,827334.0,296dc7c6fe344b950e814bd7baf469c0,False,807.94 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Tuts
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Control Systems Tutorials/T6 nd solutions.pdf,827334.0,296dc7c6fe344b950e814bd7baf469c0,False,807.94 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Control Systems Tutorials
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/9 Flyback Converter/slus223c.pdf,783206.0,d06ac379ff6fb24b8719369fe723fbeb,False,764.85 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/9 Flyback Converter
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Readings + Graphs + Docs/9 Flyback Converter/slus223c.pdf,783206.0,d06ac379ff6fb24b8719369fe723fbeb,False,764.85 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Readings + Graphs + Docs/9 Flyback Converter
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/ProbStoc/prob assgnmnts/assign5_psp.pdf,730516.0,4d8e90c2b33278e7930063f9d422f714,False,713.39 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/ProbStoc/prob assgnmnts
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/ProbStoc/assign5_psp.pdf,730516.0,4d8e90c2b33278e7930063f9d422f714,False,713.39 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/ProbStoc
/Users/arunpatro/My Drive/Certificates/Arun-BIE-Marks.jpg,685848.0,a0f27df2201a4ef612ac9ea9cfe6fa1e,False,669.77 KB,/Users/arunpatro/My Drive/Certificates
/Users/arunpatro/My Drive/IIT - KGP/IIT Requirements/6.jpg,685848.0,a0f27df2201a4ef612ac9ea9cfe6fa1e,False,669.77 KB,/Users/arunpatro/My Drive/IIT - KGP/IIT Requirements
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Tuts/Answers_T4_CSE.pdf,662983.0,2888896e3876e65143d0710362a0ffb9,False,647.44 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Tuts
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Control Systems Tutorials/Answers_T4_CSE.pdf,662983.0,2888896e3876e65143d0710362a0ffb9,False,647.44 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Control Systems Tutorials
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-13 Three Phase Fully
Controlled Bridge
Converter.pdf",638065.0,520af8c0471d081d91fd590d2fa260df,False,623.11 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-13 Three Phase Fully
Controlled Bridge
Converter.pdf",638065.0,520af8c0471d081d91fd590d2fa260df,False,623.11 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-10 Single Phase Fully
Controlled Rectifier.pdf",615662.0,0a49c9be6bb638e8c582d037fe10f45d,False,601.23 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-10 Single Phase Fully
Controlled Rectifier.pdf",615662.0,0a49c9be6bb638e8c582d037fe10f45d,False,601.23 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Manual/11 ASCI.pdf,611815.0,e4c8751d07f416b4d368c9aeff1cb947,False,597.48 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Manual
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Lab Manual/pe12.pdf,611815.0,e4c8751d07f416b4d368c9aeff1cb947,False,597.48 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Lab Manual
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Manual/02 3-Phase AC-DC.pdf,610600.0,332f40a523ba22e2a881e186b8250091,False,596.29 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Manual
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Lab Manual/pe2.pdf,610600.0,332f40a523ba22e2a881e186b8250091,False,596.29 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Lab Manual
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-3 Power Bipolar Junction
Transistor (BJT).pdf",556263.0,a14c10825ece78571bfe941e7b5124a8,False,543.23 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-3 Power Bipolar Junction
Transistor (BJT).pdf",556263.0,a14c10825ece78571bfe941e7b5124a8,False,543.23 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Tuts/Tutorial 2.pdf,477567.0,c53b1d6319b1a3837bbdb57e42432705,False,466.37 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Tuts
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Control Systems Tutorials/Tutorial 2.pdf,477567.0,c53b1d6319b1a3837bbdb57e42432705,False,466.37 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Control Systems Tutorials
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-4 Thyristors and Triacs.pdf,467302.0,8097bb31a44d8d740d143abaeebaf22d,False,456.35 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-4 Thyristors and Triacs.pdf,467302.0,8097bb31a44d8d740d143abaeebaf22d,False,456.35 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/lectures/Presentation21.pdf,455211.0,c5a18a296b69513a9015e48ec66116bc,False,444.54 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/lectures
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/slides/13 Presentation21 trans stability.pdf,455211.0,c5a18a296b69513a9015e48ec66116bc,False,444.54 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/slides
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-11 Single Phase Half Controlled Bridge
Converter.pdf",454616.0,b9d7bd82b8758471ddafd5b1c7e3f3a6,False,443.96 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-11 Single Phase Half Controlled Bridge
Converter.pdf",454616.0,b9d7bd82b8758471ddafd5b1c7e3f3a6,False,443.96 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/overlap2 (1).pdf,448512.0,ac8d04c3f452fbfa0dc2d83fb99066ad,False,438.0 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/overlap2.pdf,448512.0,ac8d04c3f452fbfa0dc2d83fb99066ad,False,438.0 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Control Systems Tutorials/Q 4,5 of T3.pdf",440114.0,d4bac6fc67ba463eb677da188b21f750,False,429.8 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Control Systems Tutorials
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Tuts/Q 4,5 of T3.pdf",440114.0,d4bac6fc67ba463eb677da188b21f750,False,429.8 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Tuts
/Users/arunpatro/My Drive/Google Photos/2018/VID_23750114_204508_337.mp4,410998.0,63448d69310c54a2a83464c37e057d84,False,401.37 KB,/Users/arunpatro/My Drive/Google Photos/2018
/Users/arunpatro/My Drive/Google Photos/2018/VID_24111208_145836_518.mp4,410998.0,63448d69310c54a2a83464c37e057d84,False,401.37 KB,/Users/arunpatro/My Drive/Google Photos/2018
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Manual/09 Flyback .pdf,404951.0,b30236696d7308a427796625a15f2151,False,395.46 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Manual
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Lab Manual/pe9.pdf,404951.0,b30236696d7308a427796625a15f2151,False,395.46 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Lab Manual
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 8/08-Copyright Law/Copyright Law Case Law/Donogue v Allied News Paper [1936. D . 894.].pdf,404396.0,41457c9070680932ee190c4f6cf27b11,False,394.92 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 8/08-Copyright Law/Copyright Law Case Law
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 8/08-Copyright Law/Copyright Law (files shared by Matilal sir)/Donogue v Allied News Paper.pdf,404396.0,41457c9070680932ee190c4f6cf27b11,False,394.92 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 8/08-Copyright Law/Copyright Law (files shared by Matilal sir)
